SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,OCCUPATION_TYPE
305568,1,Cash loans,F,157500.0,512338.5,37413.0,State servant,Secondary / secondary special,37,Medicine staff
305577,1,Cash loans,M,225000.0,393219.0,42349.5,Working,Higher education,52,Managers
305602,1,Cash loans,F,247500.0,735579.0,40032.0,Working,Secondary / secondary special,35,Laborers
305632,1,Cash loans,M,180000.0,521280.0,35392.5,Working,Secondary / secondary special,27,Laborers
305704,1,Cash loans,M,121500.0,900000.0,31887.0,Working,Secondary / secondary special,36,Laborers
305736,1,Cash loans,F,225000.0,698517.0,38025.0,State servant,Secondary / secondary special,37,Medicine staff
305760,1,Cash loans,F,157500.0,360351.0,42894.0,Working,Secondary / secondary special,31,Sales staff
305802,1,Cash loans,M,180000.0,755190.0,36459.0,Working,Secondary / secondary special,39,Laborers
305808,1,Cash loans,F,135000.0,848745.0,46174.5,Working,Higher education,32,Secretaries
305836,1,Cash loans,F,135000.0,402214.5,31905.0,Working,Secondary / secondary special,26,Medicine staff
305852,1,Cash loans,F,94500.0,545040.0,26509.5,Commercial associate,Secondary / secondary special,44,High skill tech staff
305882,1,Cash loans,M,112500.0,405000.0,27396.0,Working,Secondary / secondary special,38,Drivers
305891,1,Cash loans,F,112500.0,355536.0,17235.0,Working,Secondary / secondary special,46,Core staff
305930,1,Cash loans,M,157500.0,450000.0,29299.5,Working,Secondary / secondary special,39,Laborers
305969,1,Revolving loans,F,112500.0,270000.0,13500.0,Working,Incomplete higher,28,Laborers
305992,1,Cash loans,F,180000.0,474048.0,21010.5,Working,Secondary / secondary special,39,Laborers
306018,1,Cash loans,F,135000.0,587619.0,17311.5,Working,Secondary / secondary special,45,Sales staff
306049,1,Cash loans,M,220500.0,346500.0,21069.0,Working,Secondary / secondary special,54,Laborers
306055,1,Cash loans,F,180000.0,495000.0,31765.5,Commercial associate,Higher education,28,Sales staff
306102,1,Cash loans,M,108000.0,343800.0,16852.5,Working,Secondary / secondary special,47,Drivers
306147,1,Revolving loans,F,225000.0,495000.0,24750.0,Working,Secondary / secondary special,50,Laborers
306167,1,Cash loans,F,81000.0,254700.0,17149.5,Commercial associate,Secondary / secondary special,28,Accountants
306241,1,Cash loans,F,63000.0,545040.0,25537.5,Working,Secondary / secondary special,27,Managers
306269,1,Cash loans,M,171000.0,1436850.0,42142.5,Commercial associate,Secondary / secondary special,55,Laborers
306287,1,Cash loans,F,49500.0,270000.0,19647.0,Working,Higher education,35,Drivers
306301,1,Cash loans,M,54000.0,276277.5,21955.5,Working,Secondary / secondary special,30,Core staff
306391,1,Cash loans,M,180000.0,521280.0,28278.0,Working,Higher education,42,Drivers
306396,1,Cash loans,M,72000.0,808650.0,23773.5,Commercial associate,Secondary / secondary special,57,Drivers
306421,1,Cash loans,M,90000.0,450000.0,22018.5,Commercial associate,Secondary / secondary special,32,Laborers
306423,1,Cash loans,M,112500.0,675000.0,26284.5,Working,Secondary / secondary special,48,Laborers
306453,1,Cash loans,F,157500.0,545040.0,25537.5,Working,Secondary / secondary special,38,Sales staff
306500,1,Cash loans,F,90000.0,500427.0,30240.0,Commercial associate,Secondary / secondary special,22,Sales staff
306555,1,Cash loans,M,54000.0,284400.0,10849.5,Working,Secondary / secondary special,33,Laborers
306558,1,Cash loans,M,90000.0,202500.0,21613.5,Commercial associate,Secondary / secondary special,29,Laborers
306575,1,Cash loans,M,157500.0,675000.0,34465.5,Commercial associate,Secondary / secondary special,43,Security staff
306639,1,Cash loans,F,90000.0,298512.0,17266.5,Commercial associate,Secondary / secondary special,23,Sales staff
306645,1,Cash loans,M,157500.0,595273.5,29083.5,Working,Secondary / secondary special,29,Drivers
306667,1,Cash loans,F,147600.0,499221.0,25654.5,Working,Secondary / secondary special,39,Medicine staff
306674,1,Cash loans,F,85500.0,381528.0,18684.0,Working,Secondary / secondary special,28,Waiters/barmen staff
306681,1,Revolving loans,F,144000.0,180000.0,9000.0,Working,Secondary / secondary special,41,Private service staff
306684,1,Cash loans,F,292500.0,550980.0,43659.0,Working,Secondary / secondary special,28,Managers
306714,1,Cash loans,M,135000.0,592560.0,35937.0,Working,Higher education,38,Managers
306733,1,Cash loans,M,225000.0,760225.5,30150.0,State servant,Incomplete higher,23,Core staff
306765,1,Cash loans,M,148500.0,229500.0,24844.5,Working,Secondary / secondary special,27,Laborers
306786,1,Cash loans,M,45000.0,225000.0,10944.0,State servant,Secondary / secondary special,28,Security staff
306826,1,Cash loans,M,112500.0,331632.0,32931.0,Working,Secondary / secondary special,56,Low-skill Laborers
306849,1,Cash loans,F,135000.0,640080.0,31261.5,Working,Higher education,28,Private service staff
306881,1,Revolving loans,F,126000.0,382500.0,19125.0,Working,Secondary / secondary special,28,Cooking staff
306885,1,Cash loans,M,71154.0,225000.0,20821.5,Commercial associate,Secondary / secondary special,25,High skill tech staff
306909,1,Cash loans,M,247500.0,458460.0,36351.0,Commercial associate,Secondary / secondary special,34,Laborers
306916,1,Cash loans,M,135000.0,212656.5,17181.0,Commercial associate,Secondary / secondary special,27,Core staff
306920,1,Cash loans,F,225000.0,1288350.0,41692.5,Working,Higher education,27,Waiters/barmen staff
306958,1,Cash loans,F,243000.0,746626.5,22765.5,Working,Secondary / secondary special,53,Sales staff
306975,1,Cash loans,F,126000.0,284400.0,19134.0,State servant,Higher education,34,Core staff
307018,1,Cash loans,M,225000.0,521280.0,31630.5,Working,Higher education,36,Managers
307108,1,Cash loans,F,180000.0,540000.0,26109.0,Commercial associate,Higher education,45,Laborers
307117,1,Cash loans,M,180000.0,143910.0,17077.5,Working,Secondary / secondary special,24,Drivers
307126,1,Cash loans,F,67500.0,227520.0,11196.0,Commercial associate,Secondary / secondary special,29,Core staff
307128,1,Cash loans,M,157500.0,295668.0,13914.0,Commercial associate,Secondary / secondary special,53,Laborers
307131,1,Cash loans,F,315000.0,545040.0,26640.0,Commercial associate,Secondary / secondary special,54,Core staff
307185,1,Cash loans,F,144000.0,1113840.0,57001.5,Working,Secondary / secondary special,28,HR staff
307191,1,Cash loans,F,135000.0,675000.0,21775.5,State servant,Secondary / secondary special,32,Medicine staff
307217,1,Cash loans,F,121500.0,675000.0,32602.5,Working,Secondary / secondary special,38,High skill tech staff
307221,1,Cash loans,F,157500.0,755190.0,30888.0,Commercial associate,Secondary / secondary special,51,Security staff
307257,1,Cash loans,M,225000.0,450000.0,22018.5,Working,Higher education,53,Core staff
307258,1,Cash loans,M,126000.0,254700.0,27558.0,Commercial associate,Higher education,31,Security staff
307325,1,Cash loans,F,76500.0,240660.0,11835.0,Working,Secondary / secondary special,27,Laborers
307328,1,Cash loans,F,108000.0,568858.5,30987.0,Commercial associate,Secondary / secondary special,32,Core staff
307342,1,Cash loans,F,153000.0,545040.0,36553.5,Working,Secondary / secondary special,44,Laborers
307343,1,Revolving loans,F,225000.0,180000.0,9000.0,Working,Higher education,25,Core staff
307349,1,Cash loans,F,270000.0,284400.0,22599.0,Working,Secondary / secondary special,37,Laborers
307370,1,Cash loans,M,112500.0,182016.0,8982.0,Working,Secondary / secondary special,50,Laborers
307391,1,Cash loans,M,180000.0,790830.0,57676.5,Working,Secondary / secondary special,27,Drivers
307454,1,Cash loans,M,112500.0,274941.0,20686.5,Working,Secondary / secondary special,28,Laborers
307492,1,Cash loans,F,54000.0,446931.0,21865.5,Working,Secondary / secondary special,30,Laborers
307503,1,Cash loans,F,67500.0,491823.0,25749.0,Working,Secondary / secondary special,31,Security staff
307516,1,Cash loans,M,180000.0,173092.5,16006.5,Working,Secondary / secondary special,50,Laborers
307531,1,Cash loans,M,135000.0,485640.0,38938.5,Working,Higher education,26,Private service staff
307536,1,Cash loans,M,135000.0,640080.0,31261.5,Working,Secondary / secondary special,35,Laborers
307548,1,Cash loans,M,112500.0,904500.0,36000.0,Working,Secondary / secondary special,31,Laborers
307576,1,Revolving loans,M,180000.0,180000.0,9000.0,Working,Secondary / secondary special,38,Secretaries
307603,1,Cash loans,F,135000.0,284400.0,22599.0,Working,Secondary / secondary special,33,Sales staff
307617,1,Cash loans,M,270000.0,1078200.0,38331.0,Working,Secondary / secondary special,39,Drivers
307631,1,Cash loans,F,135000.0,601474.5,30838.5,Commercial associate,Incomplete higher,22,Waiters/barmen staff
307656,1,Cash loans,F,225000.0,675000.0,53460.0,Working,Secondary / secondary special,33,Managers
307681,1,Cash loans,F,135000.0,755190.0,38556.0,State servant,Secondary / secondary special,41,Medicine staff
307706,1,Cash loans,F,135000.0,254700.0,16582.5,Working,Secondary / secondary special,28,Laborers
307717,1,Cash loans,F,130500.0,760225.5,32337.0,Working,Secondary / secondary special,42,Laborers
307719,1,Cash loans,F,157500.0,490536.0,22995.0,Working,Incomplete higher,25,Sales staff
307737,1,Cash loans,F,202500.0,715095.0,53595.0,Commercial associate,Secondary / secondary special,35,Core staff
307767,1,Cash loans,F,112500.0,640080.0,29970.0,Working,Secondary / secondary special,35,Sales staff
307825,1,Cash loans,F,315000.0,1288350.0,37795.5,Commercial associate,Secondary / secondary special,35,High skill tech staff
307841,1,Cash loans,F,135000.0,545040.0,26640.0,Working,Incomplete higher,42,Sales staff
307868,1,Cash loans,M,202500.0,1288350.0,34114.5,Working,Higher education,34,Sales staff
307894,1,Cash loans,F,202500.0,640080.0,24259.5,Commercial associate,Secondary / secondary special,48,Accountants
307905,1,Cash loans,F,135000.0,450000.0,23562.0,Working,Secondary / secondary special,40,Laborers
307909,1,Cash loans,F,90000.0,808650.0,26086.5,Working,Secondary / secondary special,43,Cooking staff
307939,1,Cash loans,F,126000.0,576072.0,26986.5,Working,Secondary / secondary special,53,Cleaning staff
308001,1,Cash loans,M,135000.0,253737.0,17086.5,Working,Secondary / secondary special,44,Drivers
308047,1,Cash loans,M,225000.0,783927.0,42655.5,Working,Secondary / secondary special,49,Laborers
308064,1,Cash loans,M,225000.0,1078200.0,31653.0,State servant,Secondary / secondary special,41,Laborers
308074,1,Cash loans,F,171000.0,711081.0,55161.0,Working,Higher education,33,Core staff
308113,1,Cash loans,F,247500.0,835380.0,40189.5,Working,Secondary / secondary special,29,Core staff
308123,1,Cash loans,F,90000.0,900000.0,23872.5,Commercial associate,Secondary / secondary special,55,Accountants
308131,1,Cash loans,M,198000.0,1546020.0,45333.0,Working,Secondary / secondary special,38,Security staff
308145,1,Cash loans,F,135000.0,521280.0,25209.0,Working,Secondary / secondary special,51,Sales staff
308170,1,Cash loans,M,225000.0,616761.0,41346.0,Working,Secondary / secondary special,24,Sales staff
308205,1,Cash loans,M,225000.0,781920.0,42547.5,Commercial associate,Secondary / secondary special,52,Drivers
308259,1,Revolving loans,F,157500.0,180000.0,9000.0,Working,Secondary / secondary special,43,Waiters/barmen staff
308263,1,Cash loans,F,157500.0,545040.0,25537.5,Commercial associate,Higher education,30,IT staff
308272,1,Cash loans,M,315000.0,1078200.0,38331.0,Commercial associate,Secondary / secondary special,30,Managers
308305,1,Cash loans,M,225000.0,835380.0,42781.5,Working,Higher education,31,Drivers
308313,1,Revolving loans,F,135000.0,270000.0,13500.0,Working,Secondary / secondary special,41,Core staff
308335,1,Cash loans,F,67500.0,90000.0,9823.5,Working,Secondary / secondary special,35,Sales staff
308358,1,Cash loans,M,157500.0,835380.0,40320.0,Working,Lower secondary,39,Drivers
308368,1,Cash loans,F,157500.0,673875.0,26239.5,Working,Secondary / secondary special,35,Cooking staff
308374,1,Cash loans,F,128250.0,808650.0,24732.0,Working,Secondary / secondary special,53,Cleaning staff
308393,1,Cash loans,M,135000.0,390960.0,23755.5,Working,Secondary / secondary special,23,Drivers
308431,1,Cash loans,M,202500.0,1006920.0,45630.0,Commercial associate,Secondary / secondary special,22,Laborers
308438,1,Cash loans,F,202500.0,942142.5,62959.5,Commercial associate,Secondary / secondary special,52,Cooking staff
308441,1,Cash loans,M,112500.0,495985.5,24255.0,Working,Secondary / secondary special,53,Cleaning staff
308466,1,Cash loans,F,193500.0,645903.0,41409.0,Commercial associate,Secondary / secondary special,49,Laborers
308472,1,Cash loans,M,166500.0,768555.0,26442.0,Working,Secondary / secondary special,23,Sales staff
308477,1,Cash loans,M,225000.0,327024.0,25965.0,State servant,Secondary / secondary special,33,Laborers
308479,1,Cash loans,F,171000.0,450000.0,29299.5,Working,Higher education,34,Sales staff
308501,1,Cash loans,M,180000.0,619254.0,23076.0,Working,Secondary / secondary special,45,Laborers
308539,1,Cash loans,M,90000.0,269550.0,21609.0,Working,Secondary / secondary special,41,Laborers
308560,1,Cash loans,M,112500.0,685012.5,29020.5,Working,Secondary / secondary special,43,Laborers
308563,1,Cash loans,M,315000.0,728460.0,57555.0,Working,Secondary / secondary special,28,Drivers
308571,1,Cash loans,M,225000.0,604152.0,30978.0,Working,Higher education,44,Security staff
308578,1,Cash loans,M,144000.0,239850.0,25447.5,Working,Secondary / secondary special,25,Laborers
308656,1,Cash loans,F,112500.0,653328.0,21204.0,Working,Secondary / secondary special,33,Laborers
308663,1,Cash loans,M,157500.0,180000.0,8752.5,Commercial associate,Secondary / secondary special,42,Drivers
308671,1,Revolving loans,F,90000.0,900000.0,45000.0,State servant,Higher education,32,Cooking staff
308688,1,Cash loans,F,72000.0,454500.0,23238.0,Working,Secondary / secondary special,49,Sales staff
308695,1,Revolving loans,M,67500.0,135000.0,6750.0,Working,Higher education,55,Laborers
308705,1,Cash loans,M,108000.0,534672.0,14233.5,Working,Secondary / secondary special,38,Laborers
308710,1,Cash loans,F,171000.0,110331.0,13221.0,Commercial associate,Secondary / secondary special,56,Laborers
308762,1,Cash loans,M,198000.0,473161.5,32346.0,Commercial associate,Incomplete higher,26,Managers
308771,1,Cash loans,F,225000.0,450000.0,35685.0,Working,Secondary / secondary special,30,Sales staff
308782,1,Cash loans,F,315000.0,855000.0,46381.5,State servant,Higher education,30,Accountants
308790,1,Cash loans,M,180000.0,191880.0,20358.0,Working,Secondary / secondary special,41,Laborers
308799,1,Cash loans,F,135000.0,640080.0,31261.5,Commercial associate,Secondary / secondary special,24,Sales staff
308848,1,Cash loans,F,81000.0,284400.0,22599.0,Working,Secondary / secondary special,43,Sales staff
308901,1,Cash loans,M,202500.0,728460.0,43506.0,Commercial associate,Secondary / secondary special,36,Managers
308915,1,Cash loans,F,81000.0,380533.5,23251.5,Working,Secondary / secondary special,43,Cooking staff
308924,1,Cash loans,M,171000.0,269550.0,18364.5,State servant,Higher education,57,Core staff
308951,1,Cash loans,M,225000.0,444420.0,24237.0,Commercial associate,Secondary / secondary special,31,Laborers
308959,1,Cash loans,F,270000.0,450000.0,21888.0,Working,Incomplete higher,30,Sales staff
308996,1,Cash loans,M,135000.0,1051245.0,30865.5,Working,Secondary / secondary special,45,Sales staff
309020,1,Cash loans,M,112500.0,142200.0,8068.5,Working,Secondary / secondary special,38,Laborers
309021,1,Cash loans,M,202500.0,497520.0,39438.0,Commercial associate,Secondary / secondary special,44,Laborers
309022,1,Cash loans,M,90000.0,855000.0,24997.5,Working,Higher education,28,Laborers
309066,1,Cash loans,M,202500.0,778500.0,30294.0,Commercial associate,Secondary / secondary special,39,Laborers
309102,1,Cash loans,M,112500.0,640080.0,29970.0,Working,Secondary / secondary special,60,Drivers
309115,1,Cash loans,F,155700.0,1056447.0,34209.0,State servant,Secondary / secondary special,48,Medicine staff
309166,1,Cash loans,M,121500.0,225000.0,17775.0,Commercial associate,Secondary / secondary special,24,Sales staff
309177,1,Cash loans,M,171000.0,835380.0,40320.0,Working,Secondary / secondary special,64,Drivers
309182,1,Cash loans,F,139500.0,536917.5,32103.0,Working,Secondary / secondary special,35,Cooking staff
309211,1,Cash loans,F,112500.0,835380.0,45445.5,State servant,Secondary / secondary special,29,Laborers
309224,1,Cash loans,F,112500.0,247500.0,15084.0,Commercial associate,Secondary / secondary special,52,Cleaning staff
